0,7.90,-6.18,-2.05
0,8.00,-6.23,-2.12
0,8.00,-6.11,-2.29
0,8.02,-6.16,-2.16
0,8.07,-6.14,-2.32
0,8.07,-6.05,-2.62
0,8.08,-6.01,-2.31
0,8.06,-5.98,-2.18
0,8.10,-6.07,-2.18
0,8.06,-6.05,-2.03
0,8.09,-6.08,-2.16
0,8.09,-6.09,-2.17
0,8.06,-6.13,-2.14
0,8.08,-6.12,-2.21
0,8.13,-6.15,-2.18
0,8.05,-6.03,-2.21
0,8.16,-6.17,-2.03
0,8.10,-6.06,-2.28
0,8.03,-5.90,-2.20
0,8.04,-6.01,-2.23
0,8.08,-6.06,-2.27
0,8.03,-6.05,-2.02
0,8.23,-5.77,-2.24
0,8.11,-5.68,-2.38
0,8.13,-5.79,-2.31
0,8.37,-6.02,-2.16
0,8.30,-6.03,-2.27
0,8.22,-5.92,-2.29
0,8.16,-5.86,-2.30
0,8.20,-5.90,-2.13
0,7.34,-6.97,-1.68
0,5.09,-8.28,-2.70
0,-0.62,-9.50,-3.96
0,-0.51,-9.53,-4.24
0,0.79,-10.15,-5.95
0,-0.61,-9.55,-5.06
0,0.91,-8.34,-3.31
0,0.09,-9.05,-4.45
0,-0.26,-9.66,-4.33
0,-0.24,-10.14,-3.88
0,0.58,-9.82,-4.35
0,-0.57,-9.29,-2.88
0,-1.61,-9.84,-3.94
0,0.82,-10.39,-3.79
0,-0.69,-9.31,-4.68
0,-2.04,-9.25,-4.97
0,2.54,-11.82,-2.18
0,3.47,-12.12,-2.91
0,-1.26,-10.17,-3.57
0,-2.04,-9.25,-2.71
0,-1.10,-9.05,-5.46
0,-1.87,-9.04,-4.76
0,-1.25,-7.48,-3.06
0,-2.19,-10.09,-2.32
0,-1.43,-9.03,-5.27
0,-2.18,-11.43,-13.58
0,-3.15,-8.13,-4.31
0,-2.10,-9.25,-5.02
0,-1.56,-9.16,-6.56
0,-1.48,-9.49,-4.39
0,-1.21,-9.43,-3.69
0,-2.51,-9.22,-4.52
0,-2.03,-9.34,-4.44
0,-1.85,-9.35,-4.43
0,-1.86,-9.32,-4.43
0,-2.04,-9.37,-4.32
0,-2.47,-9.25,-4.21
0,-2.54,-9.08,-4.59
0,-2.38,-9.14,-4.78
0,-2.11,-9.44,-4.90
0,-2.85,-9.50,-3.09
0,-0.95,-9.53,-4.30
0,0.06,-9.95,-0.85
0,-3.11,-8.52,-4.94
0,-1.10,-8.06,-3.15
0,-1.84,-9.35,-4.12
0,-1.22,-9.63,-4.19
0,-1.48,-9.41,-3.95
0,-1.91,-9.46,-4.30
0,-1.94,-9.56,-4.24
0,-1.93,-9.49,-4.41
0,-1.13,-9.48,-4.55
0,-1.11,-9.42,-4.51
0,-2.27,-9.25,-4.48
0,-0.72,-9.36,-4.09
0,-1.66,-9.37,-4.46
