2024-06-21 12:29:13.069080,778
2024-06-21 12:29:13.161927,880
2024-06-21 12:29:13.208532,2413
2024-06-21 12:29:13.288104,1607
2024-06-21 12:29:13.364963,967
2024-06-21 12:29:13.434671,1360
2024-06-21 12:29:13.498527,951
2024-06-21 12:29:13.571485,1619
2024-06-21 12:29:13.620630,1367
2024-06-21 12:29:13.690247,1841
2024-06-21 12:29:13.745828,2475
2024-06-21 12:29:13.810073,1634
2024-06-21 12:29:13.863195,1207
2024-06-21 12:29:13.924002,1126
2024-06-21 12:29:14.008338,2422
2024-06-21 12:29:14.081431,2103
2024-06-21 12:29:14.134432,1409
2024-06-21 12:29:14.220951,1937
2024-06-21 12:29:14.269718,1488
2024-06-21 12:29:14.329513,1031
2024-06-21 12:29:14.400832,765
2024-06-21 12:29:14.445734,1121
2024-06-21 12:29:14.538155,1083
2024-06-21 12:29:14.616161,2646
2024-06-21 12:29:14.665896,2026
2024-06-21 12:29:14.722946,1488
2024-06-21 12:29:14.793702,1013
2024-06-21 12:29:14.850724,2579
2024-06-21 12:29:14.918338,1710
2024-06-21 12:29:14.972388,1379
2024-06-21 12:29:15.023019,1009
2024-06-21 12:29:15.074565,746
2024-06-21 12:29:15.128240,708
2024-06-21 12:29:15.175475,494
2024-06-21 12:29:15.242401,2817
2024-06-21 12:29:15.315362,1871
2024-06-21 12:29:15.371443,2888
2024-06-21 12:29:15.479419,1680
2024-06-21 12:29:15.541684,2342
2024-06-21 12:29:15.598002,1517
2024-06-21 12:29:15.650985,1395
2024-06-21 12:29:15.719905,1481
2024-06-21 12:29:15.791046,2608
2024-06-21 12:29:15.860904,1648
2024-06-21 12:29:15.907525,1141
2024-06-21 12:29:15.965867,2271
2024-06-21 12:29:16.042939,3139
2024-06-21 12:29:16.107257,1766
2024-06-21 12:29:16.165311,1269
2024-06-21 12:29:16.232911,2439
2024-06-21 12:29:16.319106,1498
2024-06-21 12:29:16.370354,1005
2024-06-21 12:29:16.456481,2304
2024-06-21 12:29:16.515773,2416
2024-06-21 12:29:16.576174,1615
2024-06-21 12:29:16.645303,2429
2024-06-21 12:29:16.707894,1620
2024-06-21 12:29:16.785734,1425
2024-06-21 12:29:16.830114,1084
2024-06-21 12:29:16.891932,2878
2024-06-21 12:29:16.956116,1969
2024-06-21 12:29:17.036001,1297
2024-06-21 12:29:17.098438,1407
2024-06-21 12:29:17.170718,973
2024-06-21 12:29:17.254580,3089
2024-06-21 12:29:17.323835,2533
2024-06-21 12:29:18.541844,1839
2024-06-21 12:29:18.713033,1564
2024-06-21 12:29:19.021245,766
2024-06-21 12:29:19.101214,2094
2024-06-21 12:29:19.258130,2317
2024-06-21 12:29:19.337700,1553
2024-06-21 12:29:19.409360,1841
2024-06-21 12:29:19.461059,1607
2024-06-21 12:29:19.512581,2369
2024-06-21 12:29:19.569028,1724
2024-06-21 12:29:19.627222,1866
2024-06-21 12:29:19.680732,1173
2024-06-21 12:29:19.753943,1616
2024-06-21 12:29:19.825788,1127
2024-06-21 12:29:19.891165,2484
2024-06-21 12:29:19.945546,1743
2024-06-21 12:29:19.997146,1339
2024-06-21 12:29:20.059406,2611
2024-06-21 12:29:20.126167,2647
2024-06-21 12:29:20.206388,2267
2024-06-21 12:29:20.270704,1418
2024-06-21 12:29:20.362449,2240
2024-06-21 12:29:20.425690,3145
2024-06-21 12:29:20.497085,2362
2024-06-21 12:29:20.586807,2419
2024-06-21 12:29:20.655918,1657
2024-06-21 12:29:20.701138,3120
2024-06-21 12:29:20.760409,2118
2024-06-21 12:29:20.819712,3467
2024-06-21 12:29:20.882969,2146
2024-06-21 12:29:20.962377,1470
2024-06-21 12:29:21.014683,1003
2024-06-21 12:29:21.070145,1535
2024-06-21 12:29:21.130351,1078
2024-06-21 12:29:21.196497,1377
2024-06-21 12:29:21.257424,2394
2024-06-21 12:29:21.324641,2194
2024-06-21 12:29:21.397763,2743
2024-06-21 12:29:21.448859,2751
2024-06-21 12:29:21.510567,1993
2024-06-21 12:29:21.564798,3258
2024-06-21 12:29:21.653741,2046
2024-06-21 12:29:21.707741,2791
2024-06-21 12:29:21.769936,1898
2024-06-21 12:29:21.821422,1310
2024-06-21 12:29:21.910745,3094
2024-06-21 12:29:21.967181,3679
2024-06-21 12:29:22.031941,2193
2024-06-21 12:29:22.113233,1393
2024-06-21 12:29:22.181484,3367
2024-06-21 12:29:22.260192,2261
2024-06-21 12:29:22.318811,1505
2024-06-21 12:29:22.397137,976
2024-06-21 12:29:22.467829,2336
2024-06-21 12:29:22.509373,2128
2024-06-21 12:29:22.568987,1565
2024-06-21 12:29:22.664294,2445
2024-06-21 12:29:22.726461,1697
2024-06-21 12:29:22.778827,3223
2024-06-21 12:29:22.835596,2146
2024-06-21 12:29:22.919415,1469
2024-06-21 12:29:22.962908,1566
2024-06-21 12:29:23.017457,1312
2024-06-21 12:29:23.076854,1571
2024-06-21 12:29:23.164012,1109
2024-06-21 12:29:23.240345,2094
2024-06-21 12:29:23.319536,2928
2024-06-21 12:29:23.361016,3922
2024-06-21 12:29:23.416057,2416
2024-06-21 12:29:23.468017,1737
2024-06-21 12:29:23.520542,1291
2024-06-21 12:29:23.595425,880
2024-06-21 12:29:23.647739,3472
2024-06-21 12:29:23.706135,2288
2024-06-21 12:29:23.769844,2543
2024-06-21 12:29:23.837602,1632
2024-06-21 12:29:23.897823,3795
2024-06-21 12:29:23.952882,2749
2024-06-21 12:29:24.019481,2045
2024-06-21 12:29:24.058852,1501
2024-06-21 12:29:24.113392,2353
2024-06-21 12:29:24.167875,1654
2024-06-21 12:29:24.222464,1206
2024-06-21 12:29:24.273480,2545
2024-06-21 12:29:24.342600,1909
2024-06-21 12:29:24.383072,2398
2024-06-21 12:29:24.651547,1393
2024-06-21 12:29:24.694921,1297
2024-06-21 12:29:24.750089,1335
2024-06-21 12:29:24.800382,944
2024-06-21 12:29:24.856137,1194
2024-06-21 12:29:24.943892,1189
2024-06-21 12:29:25.038881,621
2024-06-21 12:29:25.091147,1979
2024-06-21 12:29:25.151753,3774
2024-06-21 12:29:25.228465,2207
2024-06-21 12:29:25.279754,1470
2024-06-21 12:29:25.334856,1174
2024-06-21 12:29:25.387775,1798
2024-06-21 12:29:25.472017,2950
2024-06-21 12:29:25.519449,2783
2024-06-21 12:29:25.591358,1914
2024-06-21 12:29:25.653654,3470
2024-06-21 12:29:25.727283,2007
2024-06-21 12:29:25.772428,1405
2024-06-21 12:29:25.841230,3376
2024-06-21 12:29:25.891600,2175
2024-06-21 12:29:26.015098,3062
2024-06-21 12:29:26.075507,1443
2024-06-21 12:29:26.130502,1040
2024-06-21 12:29:26.209559,1689
2024-06-21 12:29:26.321424,1660
2024-06-21 12:29:26.379545,1204
2024-06-21 12:29:26.432805,867
2024-06-21 12:29:26.488345,3697
2024-06-21 12:29:26.559004,2625
2024-06-21 12:29:26.610968,3312
2024-06-21 12:29:26.740014,2307
2024-06-21 12:29:26.845038,1056
2024-06-21 12:29:26.896065,2259
2024-06-21 12:29:26.946104,3447
2024-06-21 12:29:27.110451,2401
2024-06-21 12:29:27.343409,2046
2024-06-21 12:29:27.400994,1600
2024-06-21 12:29:27.465427,2297
2024-06-21 12:29:27.514957,1603
2024-06-21 12:29:27.567381,2554
2024-06-21 12:29:27.618373,2489
2024-06-21 12:29:27.667464,1816
2024-06-21 12:29:27.722498,3145
2024-06-21 12:29:27.771677,2129
2024-06-21 12:29:27.821058,2688
2024-06-21 12:29:27.869718,1935
2024-06-21 12:29:27.931905,2468
2024-06-21 12:29:27.976923,1766
2024-06-21 12:29:28.064540,2405
2024-06-21 12:29:28.119961,1634
2024-06-21 12:29:28.198825,1193
2024-06-21 12:29:28.287515,816
2024-06-21 12:29:28.356445,1613
2024-06-21 12:29:28.427753,1100
2024-06-21 12:29:28.484145,2743
2024-06-21 12:29:28.552806,2602
2024-06-21 12:29:28.605786,1713
2024-06-21 12:29:28.736144,3142
2024-06-21 12:29:29.150779,3019
2024-06-21 12:29:29.238386,2177
2024-06-21 12:29:29.348253,2331
2024-06-21 12:29:29.602183,1788
2024-06-21 12:29:29.805574,3646
2024-06-21 12:29:29.856820,2259
2024-06-21 12:29:29.904254,1778
2024-06-21 12:29:29.950314,1418
2024-06-21 12:29:30.017318,1040
2024-06-21 12:29:30.071855,1707
2024-06-21 12:29:30.125619,1155
2024-06-21 12:29:30.184347,3823
2024-06-21 12:29:30.245268,2662
2024-06-21 12:29:30.304155,2136
2024-06-21 12:29:30.364196,3408
2024-06-21 12:29:30.424779,2173
2024-06-21 12:29:30.487342,1516
2024-06-21 12:29:30.533611,1735
2024-06-21 12:29:30.590609,1179
2024-06-21 12:29:30.651946,969
2024-06-21 12:29:30.700418,669
2024-06-21 12:29:30.757704,2751
2024-06-21 12:29:30.862662,1801
2024-06-21 12:29:31.018299,3601
2024-06-21 12:29:31.094566,2227
2024-06-21 12:29:31.153047,1517
2024-06-21 12:29:31.211965,2795
2024-06-21 12:29:31.291388,3062
2024-06-21 12:29:31.336790,3136
2024-06-21 12:29:31.393008,2243
2024-06-21 12:29:31.445571,2096
2024-06-21 12:29:31.507511,1481
2024-06-21 12:29:31.575113,1018
2024-06-21 12:29:31.624343,3859
2024-06-21 12:29:31.682113,2441
2024-06-21 12:29:31.737375,2817
2024-06-21 12:29:31.787293,1984
2024-06-21 12:29:31.858161,2559
2024-06-21 12:29:31.934699,2475
2024-06-21 12:29:32.005938,1491
2024-06-21 12:29:32.069197,1034
2024-06-21 12:29:32.134432,2871
2024-06-21 12:29:32.191279,2067
2024-06-21 12:29:32.246973,3664
2024-06-21 12:29:32.315236,2771
2024-06-21 12:29:32.372978,2320
2024-06-21 12:29:32.424449,1654
2024-06-21 12:29:32.489314,2027
2024-06-21 12:29:32.549665,1997
2024-06-21 12:29:32.628246,1362
2024-06-21 12:29:32.685594,3408
2024-06-21 12:29:32.748746,2083
2024-06-21 12:29:32.804423,1505
2024-06-21 12:29:32.848560,1129
2024-06-21 12:29:32.916734,2643
2024-06-21 12:29:32.971475,3888
2024-06-21 12:29:33.020485,2486
2024-06-21 12:29:33.141376,1737
2024-06-21 12:29:33.229126,2833
2024-06-21 12:29:33.285873,3759
2024-06-21 12:29:33.349980,2140
2024-06-21 12:29:33.431487,1273
2024-06-21 12:29:33.491801,3047
2024-06-21 12:29:33.559890,2010
